,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating
0,16.0,585.0,2.508560001850128,951100.0,3.4501949846744537,3.82614007592201
1,30.666666666666668,1353.3333333333333,2.8070900042851767,696700.0,2.7939033110936484,3.6222399075826033
2,22.0,1550.0,5.44268004099528,2486666.6666666665,7.411619981129964,7.756110032399497
3,20.333333333333332,1066.6666666666667,3.9980798959732056,1168000.0,4.009750048319499,4.993966579437253
4,17.75,957.5,4.169374972581863,1562250.0,5.0268275141716,5.67125505208969
5,12.25,560.0,2.9320650398731236,752750.0,3.585806727409363,3.6338824629783604
6,20.75,1232.5,5.480592489242554,1822600.0,5.698477566242218,6.80134755373001
7,14.5,750.0,3.9455575346946716,1237250.0,5.252343416213989,4.923854887485502
8,10.25,302.5,1.8913024961948395,727475.0,2.873292475938797,3.1455550491809854
9,22.5,1340.0,4.87845516204834,1219500.0,4.142610013484955,5.571437537670135
10,23.5,1325.0,4.2164775133132935,1858500.0,5.79108738899231,6.133672356605531
11,18.0,575.0,2.222929984331131,289425.0,1.992110013961792,2.5485025346279127
12,13.666666666666666,516.6666666666666,2.7695032755533853,564666.6666666666,2.4532833496729536,3.4066866238911935
13,21.5,840.0,3.544947534799576,833800.0,3.147590070962906,4.244342625141143
14,6.0,226.66666666666666,2.4492733478546143,493333.3333333333,4.8146400451660165,2.7406534353892003
15,24.5,895.0,2.7944975197315216,785750.0,3.023632526397705,3.7459899783134425
16,13.75,657.5,3.2402724623680115,484250.0,2.662246704101563,3.414767533540725
17,21.75,1295.0,5.058982610702515,1571750.0,5.051334917545319,6.192237317562103
18,12.0,345.0,1.81376251578331,211325.0,1.5417424738407135,2.34246999025345
19,10.666666666666666,336.6666666666667,1.844860037167867,506233.3333333333,2.9555249214172363,2.6044700543085733
20,20.25,837.5,2.922212541103363,768775.0,2.9798375070095062,3.793822467327118
21,14.666666666666666,440.0,1.9869566361109416,259666.66666666666,2.001389980316162,2.3229299783706634
22,33.0,950.0,1.8596800565719604,101000.0,1.2571300268173218,2.20642995834351
23,37.25,1857.5,3.686519980430603,1542750.0,4.976524829864502,5.367392361164093
24,30.0,1210.0,2.9792699813842773,1495000.0,4.853339910507202,4.894104957580565
25,25.25,1110.0,3.1655674874782562,632250.0,2.6276324689388275,3.731782495975495
26,22.333333333333332,1333.3333333333333,4.982786655426025,1076666.6666666667,3.7741298278172817,5.420893192291261
27,16.41485507246378,715.5120137299773,2.978873827819329,649043.6336765825,3.0152027458629536,3.543942889077894
28,21.666666666666668,913.3333333333334,3.107426643371582,685666.6666666666,2.7654367287953696,3.777183294296267
29,4.5,120.0,1.586954951286316,14550.0,1.0716400146484375,1.6399049758911148
30,22.25,790.0,1.9191575050354004,943500.0,3.430590003728866,3.4790499806404123
31,16.75,997.5,5.371024966239929,1301750.0,4.354797601699829,5.97309750318527
32,19.75,915.0,3.153670072555542,1194725.0,4.078694939613342,4.55200755596161
33,15.0,560.0,2.954297512769699,1264750.0,4.2593424916267395,4.541337549686433
34,36.25,1477.5,3.0334050059318542,1236950.0,4.187629997730254,4.5455474853515625
35,6.333333333333333,170.0,1.5357133547465007,168300.0,1.6478300094604492,1.9314166704813662
36,25.0,1020.0,2.4174399773279824,1018700.0,3.624586582183838,3.8735999266306536
37,13.5,460.0,1.8297750353813171,140000.0,2.4412500858306885,1.8207450211048126
